"사용월","호선명","지하철역","승차인원","하차인원","작업일자","비고"
"USE_MON","LINE_NUM","SUB_STA_NM","RIDE_PASGR_NUM","ALIGHT_PASGR_NUM","WORK_DT","COMMT"
"201301","5호선","방이","201499","207905","20130723",""
"201301","5호선","올림픽공원","202002","195235","20130723",""
"201301","5호선","둔촌동","398264","401159","20130723",""
"201301","5호선","상일동","346376","291613","20130723",""
"201301","5호선","고덕","248930","247307","20130723",""
"201301","5호선","명일","287116","283801","20130723",""
"201301","5호선","굽은다리","294424","279181","20130723",""
"201301","5호선","길동","236057","252365","20130723",""
"201301","5호선","강동","595616","492672","20130723",""
"201301","5호선","천호","671107","723975","20130723",""
"201301","5호선","광나루","450118","397002","20130723",""
"201301","5호선","아차산","434458","412420","20130723",""
"201301","5호선","군자","300374","330980","20130723",""
"201301","5호선","장한평","559563","567535","20130723",""
"201301","5호선","답십리","464850","432996","20130723",""
"201301","5호선","마장","179573","174275","20130723",""
"201301","5호선","왕십리","164746","192473","20130723",""
"201301","5호선","행당","255312","224354","20130723",""
"201301","5호선","신금호","167685","167850","20130723",""
"201301","5호선","청구","119707","117073","20130723",""
"201301","5호선","동대문역사문화공원","82355","101214","20130723",""
"201301","5호선","을지로4가","137404","145413","20130723",""
"201301","5호선","종로3가","393689","422890","20130723",""
"201301","5호선","광화문","1013964","1057477","20130723",""
"201301","5호선","서대문","500964","517063","20130723",""
"201301","5호선","충정로","136870","142589","20130723",""
"201301","5호선","애오개","148299","156638","20130723",""
"201301","5호선","공덕","420920","440634","20130723",""
"201301","5호선","마포","423252","449617","20130723",""
"201301","5호선","여의나루","216501","239527","20130723",""
"201301","5호선","여의도","659559","715933","20130723",""
"201301","5호선","신길","69753","85135","20130723",""
"201301","5호선","영등포시장","232132","246923","20130723",""
"201301","5호선","영등포구청","95836","98182","20130723",""
"201301","5호선","양평","182547","186598","20130723",""
"201301","5호선","오목교","845673","880228","20130723",""
"201301","5호선","목동","576101","608399","20130723",""
"201301","5호선","신정","424036","342421","20130723",""
"201301","5호선","까치산","865722","824563","20130723",""
"201301","5호선","화곡","884700","810052","20130723",""
"201301","5호선","우장산","426207","414619","20130723",""
"201301","5호선","발산","305969","307881","20130723",""
"201301","5호선","마곡","20405","14499","20130723",""
"201301","5호선","송정","350783","342424","20130723",""
"201301","5호선","김포공항","263353","247053","20130723",""
"201301","5호선","개화산","176262","156992","20130723",""
"201301","5호선","방화","221163","209766","20130723",""
"201301","4호선","남태령","37120","28385","20130723",""
"201301","4호선","사당","960009","771031","20130723",""
"201301","4호선","총신대입구","689708","772768","20130723",""
"201301","4호선","동작","60875","62339","20130723",""
"201301","4호선","이촌","275022","305942","20130723",""
"201301","4호선","신용산","430856","465510","20130723",""
"201301","4호선","삼각지","170136","203638","20130723",""
"201301","4호선","숙대입구","493105","487157","20130723",""
"201301","4호선","서울역","317764","636188","20130723",""
"201301","4호선","회현","900970","952861","20130723",""
"201301","4호선","명동","1164462","1267878","20130723",""
"201301","4호선","충무로","978266","1027939","20130723",""
"201301","4호선","동대문역사문화공원","595838","570770","20130723",""
"201301","4호선","동대문","792482","798168","20130723",""
"201301","4호선","혜화","1280070","1358051","20130723",""
"201301","4호선","한성대입구","472288","452238","20130723",""
"201301","4호선","성신여대입구","773531","710287","20130723",""
"201301","4호선","길음","785279","741800","20130723",""
"201301","4호선","미아삼거리","1097850","1064173","20130723",""
"201301","4호선","미아","550404","495022","20130723",""
"201301","4호선","수유","1315962","1284379","20130723",""
"201301","4호선","쌍문","1052887","892106","20130723",""
"201301","4호선","창동","900584","974848","20130723",""
"201301","4호선","노원","707724","794295","20130723",""
"201301","4호선","상계","654131","581470","20130723",""
"201301","4호선","당고개","354401","329568","20130723",""
"201301","3호선","오금","201887","175047","20130723",""
"201301","3호선","경찰병원","221206","217229","20130723",""
"201301","3호선","가락시장","262274","238858","20130723",""
"201301","3호선","수서","309859","319938","20130723",""
"201301","3호선","일원","292496","306882","20130723",""
"201301","3호선","대청","337680","299630","20130723",""
"201301","3호선","학여울","99141","100112","20130723",""
"201301","3호선","대치","371823","348928","20130723",""
"201301","3호선","도곡","249133","235589","20130723",""
"201301","3호선","매봉","363273","338942","20130723",""
"201301","3호선","양재","1267591","1381282","20130723",""
"201301","3호선","남부터미널","1123055","1154369","20130723",""
"201301","3호선","교대","424241","316643","20130723",""
"201301","3호선","고속터미널","1738350","1842352","20130723",""
"201301","3호선","잠원","179467","171103","20130723",""
"201301","3호선","신사","932030","1027630","20130723",""
"201301","3호선","압구정","1237625","1373896","20130723",""
"201301","3호선","옥수","289221","289361","20130723",""
"201301","3호선","금호","244093","227193","20130723",""
"201301","3호선","약수","434616","417962","20130723",""
"201301","3호선","동대입구","299537","328490","20130723",""
"201301","3호선","을지로3가","295561","315762","20130723",""
"201301","3호선","종로3가","272679","308429","20130723",""
"201301","3호선","안국","725095","795722","20130723",""
"201301","3호선","경복궁","620703","641001","20130723",""
"201301","3호선","독립문","216329","216004","20130723",""
"201301","3호선","무악재","132471","130918","20130723",""
"201301","3호선","홍제","608764","575790","20130723",""
"201301","3호선","녹번","489553","417779","20130723",""
"201301","3호선","불광","536190","585705","20130723",""
"201301","3호선","연신내","1193326","1131321","20130723",""
"201301","3호선","구파발","466381","348400","20130723",""
"201301","3호선","지축","39006","45991","20130723",""
"201301","2호선","용두","63135","69052","20130723",""
"201301","2호선","신정네거리","338337","344087","20130723",""
"201301","2호선","양천구청","225560","242734","20130723",""
"201301","2호선","도림천","26717","29324","20130723",""
"201301","2호선","신설동","122163","119551","20130723",""
"201301","2호선","신답","40542","46014","20130723",""
"201301","2호선","용답","70038","69931","20130723",""
"201301","2호선","충정로","371487","389520","20130723",""
"201301","2호선","아현","233777","218836","20130723",""
"201301","2호선","이대","635241","653091","20130723",""
"201301","2호선","신촌","1642044","1702215","20130723",""
"201301","2호선","홍대입구","1945878","1964340","20130723",""
"201301","2호선","합정","861748","843228","20130723",""
"201301","2호선","당산","694768","745179","20130723",""
"201301","2호선","영등포구청","658905","650995","20130723",""
"201301","2호선","문래","591818","597947","20130723",""
"201301","2호선","신도림","1902208","1872083","20130723",""
"201301","2호선","대림","877864","899789","20130723",""
"201301","2호선","구로디지털단지","1896396","1905426","20130723",""
"201301","2호선","신대방","750793","722408","20130723",""
"201301","2호선","신림","2199466","2152961","20130723",""
"201301","2호선","봉천","708345","648131","20130723",""
"201301","2호선","서울대입구","1599950","1559132","20130723",""
"201301","2호선","낙성대","921263","882517","20130723",""
"201301","2호선","사당","1303506","1429447","20130723",""
"201301","2호선","방배","609949","624409","20130723",""
"201301","2호선","서초","578629","610406","20130723",""
"201301","2호선","교대","1195621","1323778","20130723",""
"201301","2호선","강남","3453154","3558986","20130723",""
"201301","2호선","역삼","1496812","1644097","20130723",""
"201301","2호선","선릉","1773445","1572999","20130723",""
"201301","2호선","삼성","2015421","2050988","20130723",""
"201301","2호선","종합운동장","374633","389860","20130723",""
"201301","2호선","신천","814104","786397","20130723",""
"201301","2호선","잠실","2323516","2106978","20130723",""
"201301","2호선","잠실나루","536413","505376","20130723",""
"201301","2호선","강변","1565310","1549316","20130723",""
"201301","2호선","구의","714721","710023","20130723",""
"201301","2호선","건대입구","1244942","1361525","20130723",""
